0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,y
29,142,5,3,3,24828,175,5426,1,645,5426,465737,3280,24339,31,5892,24309,18,45,6,10,39,4,3,5,2,17,1,31,30,15,10,22,12,96,62,149,87,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,0,23,23,30,0,58,58,1005,32,1415,1383,7,28,3,2,3,38588,1379,10000,11,2614,9989,179915,6426,24340,181,8097,24160,32,45,12,8,33,5,3,5,2,16,2,27,25,17,10,22,12,109,67,146,79,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,0,23,23,28,3,57,54,902,14,1393,1379,2018,4,3,126,1,25,0
9,23,6,2,4,26888,1170,6000,1,1964,6000,85503,3718,8950,947,2614,8004,19,54,0,18,54,5,3,5,2,15,1,31,30,17,9,22,13,109,61,150,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,22,22,26,4,59,55,813,28,1357,1329,4,17,4,4,4,30526,1796,10000,1,3469,10000,113923,6702,14950,950,4287,14000,21,45,6,19,39,5,3,5,2,17,3,29,26,17,10,22,12,115,64,149,85,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,10,0,20,20,36,13,55,42,597,20,1225,1205,2014,8,15,263,0,33,0
20,53,8,4,6,101875,1923,14530,14,3214,14517,186907,3527,31945,3,6752,31942,19,57,0,17,57,5,3,5,2,15,1,28,27,17,9,21,12,108,61,144,83,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,13,0,23,23,31,1,59,58,762,12,1431,1419,4,19,4,2,2,101944,5366,34966,500,8302,34466,118256,6224,35191,586,8118,34605,20,42,9,13,33,4,3,5,2,13,1,27,26,15,9,21,12,99,61,144,83,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,14,0,23,23,29,1,59,58,869,10,1417,1407,2013,12,22,243,0,37,0
3,12,3,3,4,21858,1822,5000,1,2178,4999,22271,1856,6554,4,2342,6551,5,24,0,10,24,5,4,5,1,6,2,21,19,15,14,21,7,99,93,142,49,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,1,18,17,27,10,44,34,267,70,1090,1020,4,8,4,4,4,22454,2807,11548,1,4937,11548,22825,2854,11554,1,4928,11554,29,36,9,12,27,5,4,5,1,5,1,15,14,15,14,19,5,100,92,130,38,3,2,5,3,0,0,0,0,1,0,1,1,0,0,0,0,15,1,23,22,26,0,45,45,873,68,1380,1312,2019,9,7,26,0,42,1
28,68,9,4,4,1770531,26038,500000,-40000,86232,540000,4839673,71172,603958,1091,86769,602868,18,66,6,14,60,5,3,5,2,19,1,31,30,17,10,22,12,112,63,152,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,29,0,59,59,886,11,1386,1375,12,31,8,3,4,1674044,54002,1000000,1699,176826,998301,4843156,156231,1103958,6091,273695,1097868,13,33,6,10,27,5,3,5,2,17,1,31,30,18,9,22,13,120,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,8,23,15,25,0,55,55,757,521,1385,864,2018,3,19,289,0,34,0
40,95,14,4,3,1255050,13212,200000,5,26999,199996,10719086,112833,349947,6585,86113,343362,18,57,6,16,51,5,3,5,2,18,1,31,30,17,10,22,12,110,62,152,90,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,0,20,20,31,0,59,59,809,16,1217,1201,3,73,2,2,2,1277366,17499,200000,1,44553,200000,8676961,118863,382947,10370,93632,372578,34,48,33,4,15,4,3,5,2,16,1,31,30,16,10,22,12,107,62,152,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,6,5,12,7,29,10,57,47,351,321,730,409,2013,2,13,122,0,39,0
8,283,5,2,3,14917,53,1800,1,184,1800,372275,1316,3042,10,939,3032,33,45,0,18,45,5,3,5,2,17,1,31,30,18,9,22,13,117,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,28,0,59,59,894,7,1406,1399,5,32,3,2,5,16898,529,3000,10,898,2991,34618,1082,3065,84,815,2981,36,45,0,16,45,5,3,5,2,19,1,31,30,17,11,22,11,114,70,148,78,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,22,22,25,0,58,58,903,13,1378,1365,2017,1,2,107,1,26,0
4,24,4,3,3,19305,805,2000,5,728,1995,6793,284,2068,1,595,2067,2,24,0,6,24,4,4,4,0,27,25,27,2,18,17,18,1,118,116,118,2,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,21,31,5,58,53,911,53,1275,1222,20,22,9,3,4,19339,880,3060,5,838,3055,25207,1146,4068,9,1121,4059,12,33,0,10,33,4,4,4,0,27,25,27,2,18,17,18,1,118,116,118,2,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,21,21,30,4,57,53,905,46,1274,1228,2018,7,21,231,0,29,1
92,158,16,3,5,114748,727,10255,1,1461,10254,106046,672,6212,0,1257,6212,16,45,0,14,45,4,3,5,2,18,1,31,30,17,10,22,12,108,63,152,89,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,32,0,59,59,846,24,1425,1401,50,100,14,3,3,114747,1148,10000,5,1814,9996,160652,1607,10255,6,2289,10250,20,45,6,15,39,4,3,5,2,17,1,30,29,16,11,22,11,104,70,151,81,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,14,0,23,23,29,0,59,59,826,7,1411,1404,2015,5,18,337,0,23,1
31,99,5,4,6,4006236,40468,1040000,1,190250,1039999,16922615,170936,1948787,23051,315546,1925736,17,49,0,10,49,4,3,5,2,12,1,31,30,13,9,22,13,83,61,148,87,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,29,0,58,58,822,2,1385,1383,10,20,7,6,8,2048491,102425,610000,98,196119,609903,7057805,352891,1949302,29977,514365,1919326,13,49,0,15,49,4,3,5,2,13,1,31,30,14,9,20,11,90,61,134,73,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,2,19,17,26,3,59,56,809,129,1153,1024,2016,8,21,264,0,40,0
4,118,3,2,3,28047,238,6500,1,752,6500,6481186,54926,63650,45782,5577,17869,36,45,0,15,45,5,3,5,2,15,1,30,29,17,10,22,12,113,62,149,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,3,23,20,29,0,59,59,906,188,1420,1232,1,14,1,1,2,37447,2675,10047,44,3819,10003,773575,55256,63700,46132,5593,17569,30,30,30,0,0,5,3,5,2,17,2,31,29,18,10,22,12,114,62,152,90,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,10,17,7,22,0,57,57,763,611,1020,409,2015,3,20,157,0,41,0
14,42,11,3,4,1904711,45351,500000,1,80965,499999,107690,2565,13854,43,3235,13811,13,45,9,9,36,4,3,5,2,19,1,31,30,17,11,22,11,108,74,151,77,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,18,0,23,23,32,0,59,59,1057,59,1432,1373,16,57,11,4,4,1911470,33535,500000,500,71374,499500,2721234,47741,508511,1247,70872,507265,11,33,9,7,24,4,3,5,2,19,2,31,29,17,11,22,11,108,74,150,76,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,17,11,23,12,29,2,59,57,1048,690,1419,729,2016,8,29,34,0,39,0
2,6,2,2,3,19406,3235,5000,2,2514,4998,28424,4738,14446,1,6050,14445,4,24,0,10,24,3,3,3,0,6,5,6,1,10,10,10,0,66,65,66,1,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,18,17,22,5,34,32,38,6,1104,1052,1358,306,15,17,10,2,2,19447,1144,2198,2,714,2196,163875,9640,19446,3,6532,19443,10,33,6,7,27,3,3,3,0,6,3,6,3,10,10,10,0,66,63,66,3,4,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,15,10,17,7,31,5,59,54,924,623,1051,428,2015,9,11,31,1,30,1
26,93,3,2,4,30060,324,5000,1,915,5000,499584,5372,28086,0,5193,28086,18,40,0,8,40,4,3,5,2,17,1,31,30,16,10,19,9,107,66,126,60,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,22,22,33,0,59,59,932,4,1369,1365,4,6,3,3,3,30079,5014,27816,1,11199,27816,40738,6790,28299,1,10815,28299,22,36,6,13,30,4,3,5,2,17,6,29,23,15,10,19,9,98,66,128,62,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,12,8,15,7,38,1,59,58,718,535,927,392,2020,3,6,23,1,36,0
7,27,5,2,2,86600,3208,19000,300,3499,18700,121442,4498,9844,32,2757,9813,11,18,6,4,12,4,4,4,0,17,5,23,18,17,14,17,3,108,96,114,18,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,14,0,23,23,28,1,57,56,852,14,1423,1409,3,15,2,2,3,86149,5744,12132,1000,3228,11132,141811,9455,19163,5032,3919,14132,32,33,12,6,21,4,4,4,0,16,4,23,19,16,14,17,3,107,95,114,19,3,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,23,23,31,4,56,52,875,4,1417,1413,2018,5,23,34,0,33,1
77,289,8,5,5,92446,320,20000,1,1703,19999,49735,173,1966,1,227,1966,24,48,5,14,43,5,3,5,2,18,1,31,30,18,9,22,13,116,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,3,23,20,30,0,59,59,718,185,1422,1237,7,102,6,3,4,92379,906,20000,1,2799,20000,103659,1017,20201,31,2810,20170,9,45,0,10,45,5,3,5,2,18,1,31,30,17,9,22,13,110,61,151,90,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,13,4,23,19,30,1,59,58,773,265,1422,1157,2007,6,22,262,1,50,0
29,112,11,5,6,2259176,20172,290000,5,44060,289995,1190826,10633,298929,1,31633,298928,19,57,0,14,57,5,3,5,2,17,1,31,30,17,9,22,13,114,61,151,90,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,32,0,58,58,937,2,1423,1421,19,83,11,3,5,2348086,28291,400000,60,57134,399940,3094071,37278,408929,778,61163,408152,21,45,0,14,45,5,3,5,2,17,1,30,29,17,10,22,12,115,62,151,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,31,0,59,59,917,0,1422,1422,2019,11,16,165,1,32,1
12,26,11,6,5,466225,17932,360000,1,70247,359999,463044,17810,90008,8,21239,90000,16,51,6,14,45,4,3,5,2,17,4,27,23,14,11,20,9,88,72,136,64,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,2,21,19,28,3,59,56,674,169,1263,1094,4,5,3,4,4,466398,93280,450000,100,199430,449900,472943,94589,450008,3645,198689,446363,29,57,9,21,48,5,3,5,2,14,13,15,2,17,11,20,9,111,73,136,63,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,13,17,4,31,8,53,45,919,788,1054,266,2011,1,23,15,0,34,0
12,42,6,3,3,400450,9535,36000,2,8705,35998,111535,2656,36171,1,7615,36170,12,45,6,9,39,5,3,5,2,14,1,30,29,16,9,22,13,108,61,149,88,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,9,20,11,29,0,58,58,847,566,1235,669,3,51,2,2,2,400759,7859,46361,1,7977,46361,610561,11972,46390,500,8766,45891,25,33,24,2,9,4,3,5,2,14,1,30,29,16,9,22,13,105,61,149,88,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,1,21,20,29,0,59,59,885,67,1276,1209,2018,5,28,205,1,32,0
4,17,3,2,4,6649671,391158,2010000,1,744495,2009999,270891,15935,106473,0,34333,106473,9,33,0,13,33,4,3,5,2,22,12,28,16,17,11,21,10,113,72,143,71,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,11,3,21,18,19,4,50,46,626,184,1272,1088,6,17,3,2,2,6649000,391118,2010000,3300,525976,2006700,15822599,930742,2021971,3300,695739,2018671,12,33,6,9,27,4,3,5,2,27,22,28,6,18,12,21,9,118,82,143,61,2,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,8,20,12,27,0,59,59,800,507,1203,696,2011,12,14,151,0,44,0
8,19,7,4,4,305881,16099,50000,1,15323,49999,49977,2631,29670,200,6995,29470,29,45,9,17,36,4,3,5,2,16,2,31,29,16,10,22,12,102,63,152,89,4,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,14,0,23,23,29,3,57,54,816,37,1437,1400,19,20,9,2,2,305073,15254,29000,1000,7193,28000,469447,23473,51213,3817,12226,47396,10,36,6,7,30,4,3,5,2,14,1,30,29,15,10,21,11,97,62,145,83,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,30,0,58,58,822,0,1438,1438,2015,8,20,272,0,35,1
9,24,9,5,5,68933,2873,50000,1,10225,49999,143321,5972,10862,882,2941,9980,20,48,9,12,39,4,3,5,2,21,8,31,23,17,10,22,12,108,68,152,84,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,12,3,19,16,25,1,55,54,735,185,1183,998,3,3,3,3,3,65000,21667,50000,5000,24665,45000,76585,25529,53416,10882,24162,42534,8,9,6,2,3,4,3,4,1,22,11,28,17,14,13,15,2,92,85,102,17,4,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,13,10,17,7,26,10,58,48,806,610,1030,420,2007,7,13,26,0,42,0
26,85,18,5,7,669908,7882,49837,1,11313,49836,905683,10656,34039,69,8863,33971,15,45,0,11,45,5,3,5,2,18,1,31,30,17,10,22,12,111,62,149,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,32,0,59,59,847,41,1419,1378,14,46,10,4,6,639165,13895,49171,99,11850,49072,1085211,23592,61796,1313,15226,60484,31,42,7,9,35,5,3,5,2,21,3,26,23,17,10,22,12,114,63,147,84,5,1,6,5,1,0,1,1,0,0,0,0,0,0,0,0,16,9,22,13,28,0,59,59,932,540,1342,802,2007,9,4,7,0,47,0
11,67,10,4,5,108062,1613,15000,1,3529,14999,495123,7390,22210,43,6085,22168,23,45,0,18,45,5,3,5,2,19,1,31,30,17,10,22,12,114,62,152,90,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,29,0,57,57,907,5,1419,1414,4,87,4,2,2,106008,1219,15000,51,2261,14949,780223,8969,22552,457,5744,22096,34,45,6,10,39,4,3,5,2,18,1,31,30,16,9,22,13,105,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,10,22,12,25,3,59,56,687,603,1358,755,2017,8,14,271,1,31,0
4,25,4,3,4,1201327,48054,500000,34,99498,499966,817112,32685,580007,0,116654,580007,5,45,0,12,45,4,3,5,2,15,2,29,27,15,10,20,10,94,62,138,76,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,10,2,17,15,32,4,57,53,613,128,1060,932,5,18,4,3,3,894071,49671,584600,1800,135168,582800,1072310,59573,585507,1800,134956,583707,8,9,0,4,9,4,3,5,2,14,1,28,27,15,9,20,11,98,61,137,76,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,13,10,14,4,30,0,52,52,783,620,875,255,2010,12,17,200,0,66,0
34,106,6,4,5,623220,5880,300000,1,31664,299999,4239159,39993,117811,48,18871,117764,16,48,0,9,48,5,3,5,2,22,2,31,29,18,10,22,12,117,62,152,90,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,14,1,23,22,30,0,59,59,821,107,1393,1286,7,9,5,5,5,340798,37867,100788,10,39553,100778,809629,89959,417811,58,128626,417754,11,33,0,10,33,4,3,5,2,19,1,30,29,16,9,19,10,106,61,131,70,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,9,17,8,29,15,58,43,842,584,1078,494,2013,11,5,22,1,48,0
4,30,5,4,4,60765,2026,30000,1,6636,29999,675380,22513,61772,1222,8533,60551,26,45,9,14,36,4,3,5,2,14,3,29,26,15,11,22,11,97,73,147,74,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,3,20,17,29,1,57,56,809,235,1257,1022,2,3,2,2,2,40200,13400,40000,100,23037,39900,144866,48289,61872,21222,23441,40651,33,33,33,0,0,4,3,5,2,14,2,26,24,15,10,22,12,95,62,147,85,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,16,11,20,9,32,3,58,55,992,695,1203,508,2014,4,6,135,0,44,0
10,49,4,2,2,213670,4361,51276,6,10751,51270,45372,926,19908,22,2807,19887,18,45,12,9,33,4,3,5,2,16,1,28,27,15,10,22,12,100,67,149,82,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,14,0,23,23,28,1,58,57,835,14,1438,1424,2,12,1,1,1,212312,17693,29329,796,7956,28534,321271,26773,51521,846,14512,50676,42,42,42,0,0,5,3,5,2,15,1,28,27,17,12,22,10,110,81,149,68,4,1,5,4,0,0,0,0,1,0,1,1,0,0,0,0,15,9,21,12,36,8,53,45,921,592,1268,676,2015,3,29,15,0,40,0
10,24,5,3,3,16086,671,5000,3,1558,4998,41531,1731,5885,1,2303,5885,19,45,9,11,36,5,3,5,2,17,3,30,27,19,12,21,9,125,78,144,66,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,13,5,23,18,38,1,57,56,818,318,1433,1115,2,4,2,2,2,15964,3991,5523,15,2661,5508,17018,4255,5895,475,2548,5421,10,12,9,2,3,4,3,5,2,13,6,15,9,16,11,20,9,104,75,136,61,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,16,15,17,2,33,2,53,51,978,902,1073,171,2018,6,24,30,0,49,0
38,224,6,3,4,125849,562,8000,1,1187,8000,135680,606,9990,0,1514,9990,16,45,0,12,45,4,3,5,2,14,1,31,30,15,11,19,8,97,71,127,56,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,30,0,59,59,931,6,1433,1427,32,130,16,7,7,125849,969,10000,1,2105,10000,136024,1047,10001,1,2130,10001,25,45,0,13,45,4,3,5,2,14,1,31,30,16,11,19,8,104,71,130,59,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,59,59,900,23,1417,1394,2017,12,30,206,0,19,1
3,37,3,2,4,379248,10250,50000,37,13953,49964,413802,11184,60044,0,18649,60044,2,9,0,4,9,4,3,5,2,15,1,27,26,16,10,21,11,103,62,145,83,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,11,2,15,13,35,9,58,49,649,135,949,814,8,28,8,3,3,259917,9283,50000,807,13986,49194,427464,15267,61545,1292,16760,60254,7,54,0,10,54,5,3,5,2,14,1,30,29,16,10,21,11,105,62,144,82,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,0,20,20,32,0,53,53,733,17,1253,1236,2014,1,14,5,1,51,0
8,132,9,4,6,148406,1125,5000,-2600,1751,7600,172046,1304,8807,0,2030,8807,5,24,0,9,24,3,3,3,0,13,4,20,16,12,10,12,2,73,64,80,16,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,1,23,22,29,1,58,57,928,66,1436,1370,45,65,16,4,4,148410,2284,11300,1,2648,11300,245695,3780,13807,1,3304,13807,13,33,6,10,27,3,3,3,0,14,4,22,18,12,10,12,2,74,64,82,18,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,15,5,22,17,34,0,59,59,909,352,1333,981,2016,12,6,30,0,22,1
24,61,5,3,4,58309,956,10000,2,1765,9999,361470,5926,14312,109,4587,14203,18,54,0,10,54,5,3,5,2,19,1,31,30,17,10,22,12,111,63,152,89,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,11,5,20,15,32,0,59,59,684,330,1231,901,4,27,4,3,3,52090,1930,6000,160,1577,5840,228020,8446,15999,1852,4109,14148,18,33,9,12,24,5,3,5,2,19,4,31,27,18,10,22,12,115,64,152,88,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,17,7,23,16,34,0,57,57,1018,477,1423,946,2014,12,2,98,1,44,0
14,62,8,4,5,91107,1470,60004,2,7765,60002,187041,3017,54960,0,8664,54960,27,45,0,18,45,5,3,5,2,18,1,31,30,17,10,22,12,109,62,149,87,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,59,59,912,8,1415,1407,6,19,5,4,6,91221,4802,50479,16,12443,50463,210935,11102,60004,44,21048,59960,17,45,0,18,45,4,3,5,2,11,1,29,28,16,9,21,12,102,61,141,80,4,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,14,0,21,21,22,0,55,55,853,47,1267,1220,2019,10,27,221,0,19,0
88,101,21,4,4,167277,1657,18000,-10000,3089,28000,1329867,13167,46282,10,13986,46272,9,24,6,3,18,5,5,5,0,30,26,31,5,22,22,22,0,151,147,152,5,5,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,15,8,20,12,29,0,59,59,923,525,1259,734,125,199,21,4,4,198936,1000,10000,1,1857,9999,3936542,19782,56282,13,17722,56269,9,9,6,1,3,5,5,5,0,31,26,31,5,22,22,22,0,152,147,152,5,6,1,6,5,1,0,1,1,0,0,0,0,1,0,1,1,13,8,20,12,27,0,59,59,780,522,1232,710,2020,5,24,98,0,37,1
13,56,5,4,4,15732,281,5000,1,818,4999,263533,4706,7660,782,2250,6878,18,48,9,7,39,5,4,5,1,17,1,30,29,20,17,22,5,133,117,148,31,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,3,23,20,34,0,59,59,949,194,1391,1197,2,3,2,2,3,16513,5505,8570,189,4622,8382,25222,8408,9907,7560,1303,2348,28,42,0,25,42,5,4,5,1,27,25,30,5,19,17,22,5,128,116,146,30,3,0,5,5,0,0,0,0,0,0,0,0,1,0,1,1,15,11,17,6,46,37,53,16,906,713,1066,353,2020,4,9,47,0,44,0
2,14,2,1,2,50003,3572,8335,1,2928,8334,1021791,72986,91867,43867,16049,48000,6,24,0,11,24,4,3,5,2,8,4,16,12,15,11,20,9,99,73,137,64,4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,19,8,55,47,161,128,265,137,3,12,3,2,5,43951,3663,15908,111,4475,15798,887622,73969,93867,59775,12065,34093,28,51,24,9,27,5,3,5,2,22,8,31,23,18,11,22,11,115,70,152,82,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,17,14,18,4,31,1,55,54,1026,862,1085,223,2014,4,7,4,1,27,0
36,642,9,6,8,115874,181,13470,-2,867,13472,841628,1311,10065,1,1851,10065,27,45,0,16,45,4,3,5,2,14,1,31,30,16,9,22,13,102,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,30,0,59,59,881,27,1432,1405,12,96,9,5,7,115854,1207,10000,1,1622,9999,208164,2169,14058,39,2821,14019,27,45,0,16,45,4,3,5,2,17,1,31,30,16,9,22,13,102,61,148,87,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,14,0,23,23,30,0,59,59,849,39,1407,1368,2012,3,3,31,0,39,0
26,149,16,6,9,78519,527,6000,1,1241,5999,191992,1289,9979,0,2206,9979,19,45,0,17,45,4,3,5,2,15,1,31,30,16,10,22,12,104,62,151,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,15,0,23,23,32,0,59,59,897,38,1387,1349,10,66,8,5,8,82061,1244,9999,1,1977,9999,121842,1847,11273,15,2617,11258,24,42,0,14,42,4,3,5,2,14,1,31,30,16,9,22,13,104,61,152,91,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,16,0,23,23,27,2,59,57,941,12,1394,1382,2009,5,30,201,1,33,0
528,701,41,5,9,690427,985,22135,-4001,1884,26136,2592461,3699,21052,1,3762,21052,10,45,0,6,45,4,3,4,1,27,1,31,30,18,10,18,8,114,65,121,56,2,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,18,0,23,23,31,0,59,59,1055,2,1439,1437,567,696,62,5,7,690601,993,22135,1,2226,22134,2923700,4201,24052,2,3651,24051,10,45,0,5,45,4,3,4,1,26,1,31,30,18,10,18,8,115,65,121,56,2,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,17,0,23,23,30,0,59,59,1034,1,1437,1436,2012,11,2,9,0,30,1
7,38,7,2,4,1799116,47346,266000,43,73695,265958,353460,9302,121541,0,28110,121541,5,9,0,5,9,4,3,5,2,15,1,27,26,16,10,22,12,103,62,147,85,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,13,6,22,16,38,0,51,51,815,403,1357,954,3,26,3,2,2,1099072,42272,265414,100,76205,265314,1259610,48447,321541,100,88457,321441,9,9,0,2,9,4,3,5,2,15,1,29,28,16,10,22,12,102,62,147,85,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,12,6,22,16,30,0,58,58,695,375,1324,949,2015,3,8,112,1,44,0
7,46,6,3,5,3531083,76763,770000,1,144277,769999,1381259,30028,746120,1,115054,746120,12,42,0,17,42,4,3,5,2,17,2,31,29,14,10,21,11,94,62,143,81,4,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,11,3,15,12,34,3,56,53,694,183,949,766,4,56,3,2,2,1847459,32991,700000,372,96329,699629,3612000,64500,757120,372,164652,756749,29,42,9,17,33,4,3,5,2,17,1,31,30,14,10,21,11,92,62,140,78,3,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,11,8,15,7,31,0,58,58,635,535,906,371,2005,4,18,345,1,52,0
15,76,7,3,5,22598,298,2032,1,575,2031,145825,1919,5443,1,1870,5443,20,45,0,10,45,5,3,5,2,16,1,31,30,18,9,22,13,115,61,150,89,4,0,6,6,1,0,1,1,1,0,1,1,1,0,1,1,12,0,23,23,35,1,59,58,720,38,1425,1387,5,12,5,3,3,24352,2030,7355,60,2970,7295,36965,3081,7392,101,2403,7292,31,45,6,12,39,4,3,5,2,12,2,23,21,15,10,21,11,98,62,144,82,4,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,7,20,13,36,1,56,55,801,453,1204,751,2014,6,14,5,0,27,0
5,42,5,2,4,15672,374,3000,1,797,3000,18320,437,8450,0,1561,8450,19,45,0,11,45,4,3,5,2,18,1,26,25,15,9,20,11,97,61,133,72,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,9,0,21,21,24,0,57,57,520,57,1308,1251,8,37,5,3,4,15772,427,5000,1,1055,5000,26308,712,11450,16,2155,11434,16,45,0,13,45,4,3,5,2,16,1,26,25,15,9,21,12,96,61,140,79,3,0,6,6,1,0,1,1,1,0,1,1,0,0,0,0,8,1,22,21,30,3,58,55,505,109,1323,1214,2019,1,14,60,0,35,1
14,54,11,4,5,1158103,21447,77000,1,20494,76999,1224181,22671,145352,10,31110,145342,15,42,6,13,36,5,3,5,2,14,3,31,28,17,10,22,12,110,63,149,86,3,0,6,6,1,0,1,1,0,0,0,0,1,0,1,1,12,2,21,19,32,2,58,56,727,164,1288,1124,9,57,9,6,5,1166686,20469,95000,1,21202,95000,2687152,47144,146552,1992,36855,144560,30,42,6,13,36,5,3,5,2,14,2,27,25,17,10,21,11,112,62,145,83,3,0,6,6,1,0,1,1,0,0,0,0,0,0,0,0,13,8,21,13,30,1,59,58,782,529,1285,756,2008,1,6,83,0,57,0
